,image_name,intersection,ratio,width,height
0,M_HS_h2_1125_03611,66210,1.3375757575757576,150,330
0,M_P_m1_723_00691,4731,0.013141666666666666,600,600
0,M_HS_m1_724_00308,1824,0.19,150,64
0,M_P_h1_1018_00019,22554,0.06265,600,600
0,M_HS_h2_1125_00449,46332,0.6202409638554217,150,498
0,M_HS_m1_715_00191,23547,0.9180116959064327,150,171
0,M_HS_m3_921_02820,10236,0.31592592592592594,150,216
0,M_HS_e5_521_00085,285885,1.3054109589041096,150,1460
0,M_HS_m1_712_00215,1620,0.16522182559918408,53,185
0,M_HS_m1_711_00668,13311,1.2900755960457453,77,134
0,M_HS_m1_713_04291,11733,2.249856184084372,35,149
0,M_HS_m2_821_03853,1530,0.09622641509433963,150,106
0,M_HA_m3_922_00005,2925,0.0047399124939231894,935,660
0,M_HS_m1_725_00069,29538,1.503206106870229,150,131
0,M_HS_h2_1125_02870,356778,0.2859645888604795,697,1790
0,M_HA_m3_911_00054,0,0.0,599,449
0,M_HA_m1_711_00006,1320,0.0050703316457835585,589,442
0,M_HS_e6_623_00517,7104,0.592,150,80
0,M_HS_m1_722_00961,11259,0.4633333333333333,150,162
0,M_HS_m1_712_01031,20034,0.9374385849983623,71,301
0,M_HS_m1_712_01892,31245,1.1162915326902465,90,311
0,M_HA_m1_712_00086,18084,0.09247857303577638,589,332
0,M_HA_h1_1024_00050,0,0.0,575,575
0,M_HS_m1_721_00611,1530,0.06538461538461539,150,156
0,M_HA_m2_821_00144,0,0.0,599,423
0,M_HS_e4_412_00506,12300,0.48520710059171596,150,169
0,M_HS_e5_512_00338,7524,0.17978494623655913,150,279
0,M_HS_m1_721_00440,4596,0.20702702702702702,150,148
0,M_HS_h1_1021_02878,9492,0.22424872424872425,143,296
0,M_HS_e4_416_00138,3807,0.10401639344262295,150,244
0,M_HS_m1_723_01872,1914,0.06444444444444444,150,198
0,M_HS_h2_1125_03329,36927,0.7094524495677234,150,347
0,M_HS_m2_821_00275,21306,0.44419889502762433,181,265
0,M_HA_m1_715_00031,4005,0.018919263636750137,547,387
0,M_HS_h2_1125_03194,40821,0.6995886889460154,150,389
0,M_HS_m2_821_00339,19695,0.46725978647686833,150,281
0,M_HS_m1_711_04175,41496,2.2862809917355373,150,121
0,M_HS_m2_822_01443,5631,0.24697368421052632,150,152
0,M_HS_e5_514_00124,1890,0.03783783783783784,150,333
0,M_HS_m1_711_03130,5034,1.0756410256410256,90,52
0,M_HS_h1_1019_02178,4050,0.11842105263157894,180,190
0,M_HS_m1_711_02891,4794,0.43189189189189187,150,74
0,M_HS_e4_411_00155,72537,0.6898430813124108,150,701
0,M_HA_m2_824_00037,0,0.0,613,433
0,M_HA_h1_1024_00065,0,0.0,1200,847
0,M_HS_m1_711_01573,1026,0.320625,50,64
0,M_HA_h1_1018_00012,27120,0.042589344183774906,949,671
0,M_HS_e5_526_00435,1530,0.06986301369863014,150,146
0,M_HS_h1_1015_01953,3996,0.1318811881188119,150,202
0,M_HS_e4_424_00053,2112,0.06257777777777777,150,225
0,M_HA_m3_921_00236,0,0.0,935,702
0,M_P_m1_715_00035,5670,0.01575,600,600
0,M_P_m1_715_00043,5103,0.014175,600,600
0,M_HS_e4_422_00078,1323,0.06437956204379562,150,137
0,M_HS_m1_721_00853,1551,0.46298507462686567,50,67
0,M_HS_h3_1217_00796,1683,0.07238709677419355,150,155
0,M_HS_h1_1018_02277,48978,0.3135595390524968,284,550
0,M_HS_h2_1125_01134,5082,0.4653846153846154,78,140
0,M_HS_h3_1232_00430,5916,0.148583484026522,126,316
0,M_HS_h3_1215_01715,6003,0.16744769874476986,150,239
0,M_HS_h2_1125_00780,2256,0.18091419406575782,86,145
0,M_HS_h2_1128_00857,23160,0.6971284088856782,98,339
0,M_HS_m3_922_00869,4581,0.7585692995529061,99,61
0,M_HS_m1_711_04258,25770,1.385483870967742,150,124
0,M_HS_m1_712_02428,5586,0.7277227722772277,76,101
0,M_HS_m1_714_02141,8541,0.4270927092709271,202,99
0,M_P_h1_1018_00009,1725,0.004791666666666666,600,600
0,M_HS_h1_1010_00748,66261,0.46873938879456706,304,465
0,M_HS_h1_1010_00748,34152,0.24159592529711374,304,465
0,M_HS_m2_821_02243,6696,0.8963855421686747,83,90
0,M_HS_e6_621_00498,52386,0.7760888888888889,150,450
0,M_HS_h1_1019_01599,10863,0.8524011299435028,108,118
0,M_HS_m1_711_01873,1443,0.5887392900856793,57,43
0,M_HS_h3_1217_00123,9072,0.22736842105263158,150,266
0,M_HA_m1_725_00023,0,0.0,1200,848
0,M_HS_h1_1024_01406,6156,0.671319520174482,131,70
0,M_P_m1_721_00499,46125,0.128125,600,600
0,M_P_m1_723_00646,1782,0.00495,600,600
0,M_HS_m2_821_03195,1092,0.1814556331006979,51,118
0,M_HS_e6_623_00181,11880,0.5142857142857142,150,154
0,M_HS_h1_1023_03067,28563,1.0819318181818183,150,176
0,M_HS_e4_414_00427,5418,0.11905860636825104,197,231
0,M_HS_m3_921_02490,3822,0.1274,150,200
0,M_HS_m1_711_01069,10428,0.9028571428571428,150,77
0,M_HS_m1_712_04684,42012,1.1984595635430038,95,369
0,M_HA_m2_821_00143,0,0.0,613,460
0,M_HS_m1_712_00379,45429,1.481992562145234,78,393
0,M_HS_h1_1019_02140,6807,0.24934065934065935,150,182
0,M_HS_h3_1224_00253,2100,0.06965174129353234,150,201
0,M_HA_h2_1113_00015,20634,0.07130268914183824,621,466
0,M_HS_m1_712_00110,2748,0.23958151700087185,62,185
0,M_HA_m3_914_00046,0,0.0,935,661
0,M_HS_h2_1113_00931,24984,1.180941576857629,129,164
0,M_HS_h1_1024_02206,3303,0.20579439252336448,150,107
0,M_HS_m1_725_00387,12090,0.3875,150,208
0,M_HA_m2_823_00067,0,0.0,613,434
0,M_HA_m2_823_00067,0,0.0,613,434
0,M_HA_m2_823_00067,1044,0.003924192420745596,613,434
0,M_P_m1_721_00418,4536,0.0126,600,600
0,M_HA_m2_821_00211,0,0.0,613,460
0,M_HS_m1_711_03768,17118,2.365017960762642,94,77
0,M_HS_m2_815_00587,37812,0.37651979088872295,325,309
0,M_P_m1_721_00643,6762,0.018783333333333332,600,600
0,M_HS_m1_711_04071,6912,1.4560775226458815,101,47
0,M_HS_m1_711_02072,6099,1.2858950031625553,51,93
0,M_HS_h3_1234_00737,13287,0.6610447761194029,150,134
0,M_HS_m1_713_03605,12381,1.3486928104575164,51,180
0,M_HS_m1_722_00750,4968,0.22378378378378377,150,148
0,M_P_m1_723_00711,1938,0.005383333333333334,600,600
0,M_HA_m3_921_00146,1101,0.004493437377563014,589,416
0,M_HA_m3_921_00146,0,0.0,589,416
0,M_P_m1_723_00669,4995,0.013875,600,600
0,M_HA_m2_821_00094,0,0.0,613,460
0,M_HA_m2_821_00079,0,0.0,589,417
0,M_HS_m1_711_00131,7494,1.535655737704918,61,80
0,M_HS_m1_723_01179,4050,0.1330049261083744,150,203
0,M_HS_m2_822_00614,7740,1.0994318181818181,88,80
0,M_HS_h3_1212_00830,21216,0.4547909967845659,150,311
0,M_P_m3_914_00012,7614,0.02115,600,600
0,M_P_m1_712_00016,106434,0.35478,500,600
0,M_HS_h3_1215_02525,17448,0.4139501779359431,150,281
0,M_HA_m3_921_00210,0,0.0,589,442
0,M_HS_h1_1017_01469,4386,0.18864516129032258,150,155
0,M_HS_e4_414_00093,3060,0.17435897435897435,150,117
0,M_HS_m3_921_00258,10272,0.8263877715205149,113,110
0,M_HS_m1_724_00620,1326,0.4467654986522911,56,53
0,M_HS_h3_1224_00259,34878,0.6674448867115738,92,568
0,M_HS_h1_1024_00404,51294,1.6361722488038277,150,209
0,M_HS_h1_1021_02968,176181,0.4724351806414763,591,631
0,M_P_m1_712_00089,62757,0.20919,500,600
0,M_HS_m3_921_00042,13575,0.41705069124423966,150,217
0,M_HA_m2_822_00154,0,0.0,613,509
0,M_HS_m1_723_01957,3960,0.19130434782608696,150,138
0,M_HS_h1_1018_01995,8679,0.22542857142857142,175,220
0,M_HS_h1_1018_01995,8424,0.2188051948051948,175,220
0,M_HS_m2_822_01910,1800,0.08275862068965517,150,145
0,M_HS_m1_712_00910,10530,0.9971590909090909,48,220
0,M_HS_h1_1018_02303,49740,0.47191650853889944,310,340
0,M_HS_h1_1018_02303,19788,0.18774193548387097,310,340
0,M_HA_h1_1022_00050,0,0.0,547,387
0,M_HS_m1_723_00611,16377,0.6111505019218569,127,211
0,M_HA_m1_723_00103,34338,0.055559960196429004,935,661
0,M_HA_m3_921_00018,0,0.0,599,423
0,M_HS_m1_711_01151,16944,0.8658150229943792,103,190
0,M_P_m1_723_00530,2484,0.0069,600,600
0,M_HS_h1_1016_01895,0,0.0,241,327
0,M_HS_e6_622_00682,1022289,0.591071902476423,1597,1083
0,M_HA_m2_821_00105,1470,0.0052131356833818,613,460
0,M_HS_m1_712_04096,43110,1.586092715231788,60,453
0,M_HS_m1_712_01384,36543,1.1738083001413337,86,362
0,M_HA_h2_1113_00070,0,0.0,1200,848
0,M_HS_e5_513_00121,56763,0.46892193308550184,150,807
0,M_HS_e5_513_00326,60984,0.47495327102803736,150,856
0,M_HS_e4_414_00096,42978,1.6006703910614526,150,179
0,M_HS_m1_711_02169,10440,0.47346938775510206,150,147
0,M_HS_m2_821_02371,3381,0.100625,150,224
0,M_HS_h1_1024_02670,30132,0.8928,150,225
0,M_HS_e5_513_00306,111144,0.903609756097561,150,820
0,M_HS_m1_711_00435,6279,0.8542857142857143,150,49
0,M_HS_h3_1221_00504,0,0.0,362,1336
0,M_HA_h2_1113_00020,8823,0.030488689846779042,621,466
0,M_HS_m1_721_00888,1125,0.6009615384615384,48,39
0,M_P_m1_723_00125,3150,0.00875,600,600
0,M_HA_m3_922_00149,0,0.0,613,460
0,M_HA_h1_1021_00029,28254,0.1334693819707212,547,387
0,M_HS_m3_924_00103,39933,0.1899671756814614,385,546
0,M_HS_m2_821_01281,4902,0.15561904761904763,150,210
0,M_P_m2_821_00090,1632,0.004533333333333334,600,600
0,M_HS_h2_1113_00096,14022,0.3780635768017471,117,317
0,M_P_m1_712_00034,58236,0.19412,500,600
0,M_HS_m3_922_01194,10791,0.3526470588235294,150,204
0,M_HS_m3_922_01003,10080,0.48,140,150
0,M_HS_m2_821_00811,10440,0.6688448971747069,121,129
0,M_HA_m1_715_00078,2265,0.010699658461233224,547,387
0,M_HA_m3_922_00068,0,0.0,936,661
0,M_HS_m3_921_02018,11055,0.5264285714285715,150,140
0,M_HS_m2_811_00600,759,0.36631274131274133,37,56
0,M_HS_m1_711_00677,20700,0.5525009341803235,131,286
0,M_HS_m1_711_00209,966,0.8363636363636363,35,33
0,M_HA_m1_711_00081,30411,0.10784807433151287,613,460
0,M_HS_m1_711_01839,10824,1.421218487394958,119,64
0,M_HS_h2_1113_00093,0,0.0,125,327
0,M_HA_h2_1122_00029,14724,0.01448642266824085,1200,847
0,M_HA_m3_921_00190,270,0.0009575147173558409,613,460
0,M_HA_h1_1022_00038,0,0.0,1200,848
0,M_HS_m2_822_00744,5940,0.20307692307692307,150,195
0,M_P_m2_822_00054,1197,0.003325,600,600
0,M_P_m1_712_00043,59502,0.19834,500,600
0,M_HS_m3_922_00343,17748,0.889624060150376,150,133
0,M_HS_m2_823_00880,7110,0.3410071942446043,150,139
0,M_HA_h2_1113_00057,1266,0.0012441037735849056,1200,848
0,M_HS_e5_514_00542,4125,0.4365079365079365,150,63
0,M_HS_m1_711_00221,4959,0.9409867172675522,85,62
0,M_HA_m3_921_00220,1080,0.00426242318758214,599,423
0,M_HS_m3_921_01780,25488,0.5728155339805825,144,309
0,M_HS_m3_921_02232,34746,1.7548484848484849,150,132
0,M_HS_m1_723_01969,7452,0.216,150,230
0,M_HS_m1_711_05005,43545,2.5243478260869567,138,125
0,M_P_h1_1018_00002,1800,0.005,600,600
0,M_HS_m2_823_01140,3024,0.11076923076923077,150,182
0,M_HA_h2_1113_00004,21684,0.03207668582332971,935,723
0,M_HA_h2_1113_00004,0,0.0,935,723
0,M_HS_m1_724_00297,3615,0.5423042304230423,66,101
0,M_HS_e5_511_00193,15360,0.624390243902439,150,164
0,M_HA_m1_721_00074,15960,0.06819784211088559,575,407
0,M_HS_m1_711_03122,4029,0.7016718913270638,58,99
0,M_HS_e4_414_00571,4902,0.11230240549828178,150,291
0,M_HS_m1_711_01909,3420,0.7270408163265306,96,49
0,M_HS_m3_921_01291,6174,0.9394400486914182,62,106
0,M_HS_h1_1016_00220,7857,0.7926755447941889,56,177
0,M_HS_m2_822_00776,4131,0.24157894736842106,150,114
0,M_HS_m1_723_01763,1197,0.035154185022026434,150,227
0,M_P_m1_722_00035,1782,0.00495,600,600
0,M_HA_h1_1022_00094,0,0.0,1200,848
0,M_HS_h2_1125_00058,38070,0.5772992645386307,121,545
0,M_P_m3_921_00023,3516,0.009766666666666667,600,600
0,M_HS_m1_721_02161,30240,0.28025949953660795,260,415
0,M_P_m1_723_00654,1782,0.00495,600,600
0,M_HS_m1_725_00330,16842,0.529622641509434,150,212
0,M_HS_m1_725_00322,19206,0.6097142857142858,150,210
0,M_HS_m2_822_00712,12795,0.5923611111111111,150,144
0,M_HS_h2_1125_01089,26187,0.39914339714668945,139,472
0,M_HS_m1_713_05219,10794,0.659175572519084,125,131
0,M_HA_m1_711_00158,0,0.0,613,460
0,M_P_h1_1023_00010,6864,0.019066666666666666,600,600
0,M_HA_m2_821_00109,8550,0.03032129938293496,613,460
0,M_HA_m3_921_00235,0,0.0,599,423
0,M_HS_m1_711_04133,6018,1.455732946298984,78,53
0,M_HS_h3_1232_00311,19992,0.7323076923076923,150,182
0,M_HS_m3_921_00632,5100,0.15668202764976957,150,217
0,M_HS_e4_412_00701,7524,0.11374149659863945,150,441
0,M_HA_h1_1012_00053,211926,0.2085064935064935,1200,847
0,M_HS_m2_815_00403,327135,0.41705975644582244,766,1024
0,M_HS_m1_711_03464,5295,0.8239962651727357,54,119
0,M_HS_m2_821_01328,13050,0.564935064935065,150,154
0,M_HS_m3_921_01265,2100,0.8333333333333334,42,60
0,M_P_m1_715_00029,5913,0.016425,600,600
0,M_HA_m1_721_00064,0,0.0,575,407
0,M_HS_h2_1125_00874,170922,1.6442712842712843,150,693
0,M_HA_h2_1113_00037,0,0.0,1200,900
0,M_HS_m3_921_00504,1449,0.05005181347150259,150,193
0,M_HS_e5_523_00533,57348,0.07736640170954008,831,892
0,M_HS_m3_921_00513,7452,0.54,150,92
0,M_HS_m2_823_00302,13485,0.7245325596389426,132,141
0,M_HS_m1_715_00802,27966,0.8380079108234448,103,324
0,M_HA_m2_821_00257,0,0.0,613,460
0,M_HS_e4_412_00091,3621,0.19626016260162601,150,123
0,M_HS_h1_1023_00469,0,0.0,225,185
0,M_P_h2_1121_00004,25536,0.07093333333333333,600,600
0,M_HA_m3_922_00129,0,0.0,779,551
0,M_HA_m2_821_00283,0,0.0,613,434
0,M_HS_m3_922_01158,7209,0.22669811320754718,150,212
0,M_HA_h1_1022_00059,0,0.0,547,387
0,M_HS_m1_712_05247,4950,0.7051282051282052,45,156
0,M_HS_m3_924_00020,3744,0.4404705882352941,85,100
0,M_P_m1_712_00067,16968,0.05656,500,600
0,M_HS_m1_711_03648,1734,0.24083333333333334,150,48
0,M_HS_m1_712_04408,26775,1.5532544378698225,51,338
0,M_HS_m1_715_00507,10446,0.4802758620689655,150,145
0,M_P_m2_815_00015,3075,0.008541666666666666,600,600
0,M_HS_m1_712_00736,19830,1.6703167115902966,56,212
0,M_HS_m1_712_05023,1953,0.055685447080291973,128,274
0,M_HS_m1_711_02121,6216,2.2603636363636364,55,50
0,M_HA_h1_1023_00164,22737,0.09715628672150411,575,407
0,M_HA_m1_721_00040,35643,0.15230424099989318,575,407
0,M_HS_m3_922_01226,13050,0.44387755102040816,140,210
0,M_HS_h1_1022_00078,32547,1.0067120321682648,106,305
0,M_HS_h1_1024_01111,2814,0.10480446927374301,150,179
0,M_HS_m1_715_00493,1938,0.095,150,136
0,M_HS_m3_921_01028,6300,0.33088235294117646,112,170
0,M_HS_m3_921_00567,10368,0.6279830405814658,130,127
0,M_HS_m3_921_01981,25791,1.3328682170542636,150,129
0,M_HS_h1_1012_00079,7350,1.7290049400141143,39,109
0,M_HS_e4_414_00378,42918,1.644367816091954,150,174
0,M_HS_e6_623_00242,9072,0.5498181818181819,150,110
0,M_HS_m3_921_01675,2538,0.3770053475935829,99,68
0,M_HS_e4_426_00057,5751,0.09780612244897958,150,392
0,M_HS_m1_711_01065,5871,0.8154166666666667,150,48
0,M_HS_h3_1215_00465,57144,0.9383251231527093,150,406
0,M_P_h1_1018_00020,1794,0.0049833333333333335,600,600
0,M_HS_m2_822_01079,17691,0.6552222222222223,135,200
0,M_HS_m1_711_02785,14694,1.6133069828722002,132,69
0,M_HA_m2_822_00098,0,0.0,613,460
0,M_HA_m1_723_00036,0,0.0,935,661
0,M_HS_m2_821_02126,16644,0.8134897360703812,110,186
0,M_HS_m1_723_01521,12015,0.5846715328467154,150,137
0,M_HS_h2_1128_00135,23331,1.051135339700847,124,179
0,M_HA_m1_712_00004,59400,0.2391304347826087,575,432
0,M_HS_m1_711_04797,12981,1.1694594594594594,150,74
0,M_HS_m3_921_00333,720,0.022748815165876776,150,211
0,M_HS_h1_1022_00160,4185,0.4244421906693712,58,170
0,M_P_m1_715_00200,7560,0.021,600,600
0,M_HS_h1_1021_01946,16377,0.27908997955010223,163,360
0,M_HS_e5_512_00287,18603,0.482568093385214,150,257
0,M_HA_m2_822_00183,0,0.0,613,460
0,M_HS_m1_711_00462,41634,1.901095890410959,150,146
0,M_HS_m3_921_00089,16590,0.5120370370370371,150,216
0,M_HS_h1_1019_00112,70275,1.4838471283783783,296,160
0,M_HS_h2_1127_00979,11742,0.4473142857142857,150,175
0,M_HA_m1_715_00035,1245,0.005319944450379233,575,407
0,M_HS_h2_1113_01036,9006,0.8932751438206705,71,142
0,M_P_m1_721_00629,1782,0.00495,600,600
0,M_HS_m1_711_03080,15666,2.094385026737968,55,136
0,M_HS_m1_711_04362,7326,1.051377726750861,104,67
0,M_HS_h2_1125_00967,24546,0.894207650273224,150,183
0,M_HS_m1_714_02085,7695,0.4490546218487395,112,153
0,M_HA_m1_715_00026,37179,0.17563028782789847,547,387
0,M_HS_m1_714_03109,8586,0.36929032258064515,93,250
0,M_HS_h2_1113_00156,26502,1.2251294378698225,128,169
0,M_HS_h1_1023_01489,5934,0.19681592039800996,150,201
0,M_HA_h1_1019_00040,78291,0.12294846406681124,949,671
0,M_HS_e5_512_00326,19584,0.5060465116279069,150,258
0,M_HS_m1_723_00590,6363,0.04494596312778131,363,390
0,M_HS_m1_723_00590,9108,0.06433566433566433,363,390
0,M_HA_m2_821_00037,0,0.0,589,417
0,M_HS_h3_1212_01122,5154,0.13215384615384615,150,260
0,M_HS_e4_414_00484,3045,0.18623853211009175,150,109
0,M_HS_m2_823_00127,2430,0.10828877005347594,110,204
0,M_HA_h1_1024_00055,0,0.0,1200,847
0,M_HA_h1_1024_00055,70305,0.06917060212514758,1200,847
0,M_HS_m1_721_01387,16353,0.474,150,230
0,M_HA_m2_821_00204,0,0.0,935,661
0,M_HA_m1_725_00013,12546,0.02036142916264312,935,659
0,M_HS_e4_414_00716,17928,0.6948837209302325,150,172
0,M_HS_e5_522_00536,1040952,0.9017810346963474,1039,1111
0,M_HS_m2_821_03779,5934,0.6012158054711246,105,94
0,M_HS_m1_723_01908,6930,0.2716049382716049,135,189
0,M_HS_m3_921_02547,13356,0.3619512195121951,150,246
0,M_HS_m1_724_00030,31200,1.8248815581680997,123,139
0,M_HA_h1_1022_00064,0,0.0,547,387
0,M_HA_m3_921_00066,0,0.0,935,702
0,M_HS_h3_1215_01795,15240,0.35400696864111497,150,287
0,M_HS_m1_714_00944,3627,0.20422297297297298,74,240
0,M_HS_e4_416_00004,113826,0.12128632164434357,654,1435
0,M_HA_m2_821_00231,0,0.0,613,434
0,M_HS_m2_824_00681,67329,1.9797988708539167,104,327
0,M_HS_m1_711_04036,20673,1.177546138072454,132,133
0,M_HS_m1_711_05241,6912,0.5832911392405064,150,79
0,M_HA_m2_821_00111,78747,0.11997349056172586,935,702
0,M_HS_m3_924_00112,11205,1.1245483741469289,94,106
0,M_P_m1_712_00061,30720,0.1024,500,600
0,M_HS_m3_924_00089,10737,0.3238914027149321,150,221
0,M_P_m1_721_00619,1938,0.005383333333333334,600,600
0,M_P_m2_821_00143,1782,0.00495,600,600
0,M_HA_m1_713_00102,12429,0.04216078697421981,670,440
0,M_HS_m3_922_01775,33516,1.1061386138613862,150,202
0,M_HS_m1_711_05000,1440,0.29605263157894735,128,38
0,M_HS_h2_1116_01772,19263,0.3960646434739699,193,252
0,M_HS_m1_711_04014,2079,0.0930992790291523,137,163
0,M_HS_m1_721_01597,18978,0.41343703025946016,143,321
0,M_HS_e4_412_00666,1248,0.08946236559139785,150,93
0,M_HS_h3_1224_00619,101814,0.9310836762688615,150,729
0,M_HS_h1_1018_00670,8874,0.06462607327783967,219,627
0,M_HS_e6_623_00471,6033,1.116808589411329,74,73
0,M_HS_m1_715_01420,73770,2.0322314049586776,100,363
0,M_HS_m1_715_00042,50670,2.157179956575418,83,283
0,M_HS_h2_1125_01335,67416,1.8571900826446281,150,242
0,M_P_m1_721_00422,2397,0.006658333333333333,600,600
0,M_HS_m3_911_00180,2958,1.0625,87,32
0,M_HS_h2_1125_01619,51708,0.849064039408867,150,406
0,M_HS_m1_711_02904,3078,0.35379310344827586,150,58
0,M_HS_m3_922_01290,11811,0.492125,150,160
0,M_HS_m1_721_02386,20817,0.42677901469955104,213,229
0,M_P_m1_723_00687,7800,0.021666666666666667,600,600
0,M_HS_h2_1125_02093,14700,0.32996632996632996,150,297
0,M_HS_h1_1015_01455,6507,0.0705778992581023,234,394
0,M_P_m1_712_00007,59361,0.19787,500,600
0,M_HS_h1_1025_00988,9909,1.2233333333333334,150,54
0,M_HS_m1_721_00065,2610,0.06397058823529411,150,272
0,M_HS_m2_823_00632,6804,0.803875236294896,92,92
0,M_HS_m1_721_01109,2880,1.0465116279069768,64,43
0,M_P_m1_721_00621,1782,0.00495,600,600
0,M_HS_m1_711_05265,9477,1.17,150,54
0,M_HS_m1_711_02050,13113,1.1060222672064777,76,156
0,M_P_m2_822_00034,8712,0.0242,600,600
0,M_HS_m2_821_01612,14841,0.4717718863246233,107,294
0,M_HS_m2_823_00807,1326,0.24582869855394884,93,58
0,M_HS_h3_1217_00576,5832,0.030161669028434302,374,517
0,M_HS_m1_723_00013,2268,0.05641791044776119,150,268
0,M_HS_m1_711_03184,24420,2.4719101123595504,89,111
0,M_HA_h2_1121_00088,0,0.0,949,671
0,M_HA_m2_821_00202,0,0.0,613,460
0,M_HS_m1_723_00257,3978,0.10608,150,250
0,M_HA_m1_721_00076,0,0.0,599,559
0,M_HS_m1_723_01376,9063,0.1557216494845361,150,388
0,M_HS_h2_1125_00089,18243,0.5630555555555555,150,216
0,M_HS_e5_513_00176,49137,0.6410567514677104,150,511
0,M_HS_m2_822_00431,17766,0.879200277131687,121,167
0,M_P_m1_723_00549,6174,0.01715,600,600
0,M_HS_e4_426_00387,15186,0.4730841121495327,150,214
0,M_HA_h2_1113_00008,18906,0.018579009433962262,1200,848
0,M_HS_m1_711_00124,15168,1.1490909090909092,150,88
0,M_HA_m3_921_00231,4725,0.01814948259570251,589,442
0,M_HS_m3_921_01436,702,0.022392344497607655,150,209
0,M_HS_m1_711_02797,8949,1.5075808625336926,53,112
0,M_HS_e4_414_00379,12000,0.3389830508474576,150,236
0,M_HS_e4_426_00099,17430,0.27732696897374703,150,419
0,M_HS_m1_712_01734,29958,1.0795675675675676,150,185
0,M_HS_h3_1234_00468,2106,0.08830188679245284,150,159
0,M_HS_e6_615_00406,10191,0.09168690958164642,150,741
0,M_HS_h3_1217_00181,1311,0.07048387096774193,150,124
0,M_HS_m3_922_01699,15585,0.7639705882352941,150,136
0,M_HS_h2_1113_01928,14940,0.532620320855615,150,187
0,M_HA_m1_722_00003,0,0.0,575,407
0,M_HA_m1_724_00023,202215,0.3276859504132231,935,660
0,M_HA_h2_1113_00036,0,0.0,935,702
0,M_HA_m3_921_00149,0,0.0,935,702
0,M_HA_h2_1121_00057,0,0.0,949,671
0,M_P_m2_822_00083,22557,0.06265833333333333,600,600
0,M_HS_m1_722_00906,7731,0.47645753728583756,133,122
0,M_HS_h1_1010_00202,22713,0.28302803738317756,214,375
0,M_HS_m2_811_00459,7911,0.5319034492032542,139,107
0,M_HS_e5_521_00171,136026,0.5794504792332268,150,1565
0,M_HS_m3_921_01405,13446,0.40017857142857144,150,224
0,M_HA_m1_723_00104,2574,0.010320438799076213,433,576
0,M_P_m1_712_00066,25635,0.08545,500,600
0,M_HS_e5_523_00263,0,0.0,423,3297
0,M_HA_h1_1023_00016,14850,0.01461038961038961,1200,847
0,M_HS_m1_721_01755,24720,0.2374548528394682,338,308
0,M_HS_m1_711_04645,12987,0.4605972478365726,133,212
0,M_HS_m1_712_04436,37095,1.7854736234116289,56,371
0,M_HS_h2_1112_00140,4002,0.0991674100505501,118,342
0,M_HA_m2_823_00087,0,0.0,613,434
0,M_HA_m2_821_00097,0,0.0,613,460
0,M_HS_m1_711_02914,20613,1.7617948717948717,150,78
0,M_HS_h3_1213_00514,3630,0.13908045977011493,150,174
0,M_HS_e4_424_00318,3102,0.0752,150,275
0,M_HS_m1_724_00210,11790,0.3670838781991407,106,303
0,M_HS_h2_1125_03256,20664,0.287,150,480
0,M_HS_m1_711_00186,12060,1.488888888888889,150,54
0,M_HA_m3_921_00192,0,0.0,935,661
0,M_HS_m3_922_01393,13761,0.6240816326530613,150,147
0,M_HS_m1_711_00865,12954,1.1363157894736842,150,76
0,M_HS_e4_416_00303,222975,0.10752804843644886,1015,2043
0,M_P_m1_712_00025,29715,0.09905,500,600
0,M_HS_m1_725_00324,1764,0.09483870967741935,150,124
0,M_HS_m2_823_01003,2673,0.2701637355973317,97,102
0,M_HS_m1_713_04992,17496,0.9222011385199241,124,153
0,M_HS_h1_1023_00496,17670,0.9217527386541471,135,142
0,M_HS_h3_1212_00007,18771,1.3035416666666666,150,96
0,M_HS_m1_725_00011,3591,0.30380710659898474,60,197
0,M_HS_h1_1023_01750,12849,0.32203007518796994,150,266
0,M_P_m1_712_00053,25017,0.08339,500,600
0,M_HS_e4_423_00008,17913,0.4175524475524475,150,286
0,M_HA_h1_1019_00054,0,0.0,589,442
0,M_P_m1_712_00020,27069,0.09023,500,600
0,M_HS_h3_1217_00945,9342,0.5063414634146342,150,123
0,M_HS_m1_721_01328,18087,1.7567016317016317,33,312
0,M_P_m2_821_00081,1782,0.00495,600,600
0,M_HS_h1_1021_00680,6510,1.096698113207547,53,112
0,M_HS_m1_723_01452,21963,0.5631538461538461,150,260
0,M_HA_m2_821_00267,40515,0.15228798460393472,613,434
0,M_HS_h2_1125_02863,57291,0.929294403892944,150,411
0,M_HA_h1_1013_00024,156384,0.15386068476977569,1200,847
0,M_HS_m1_711_02849,15060,1.792857142857143,56,150
0,M_HS_m3_922_01000,7182,0.14465256797583081,150,331
0,M_HS_e6_612_00298,23100,0.6968325791855203,150,221
0,M_HS_h3_1234_00496,7011,1.8088235294117647,51,76
0,M_HA_m2_821_00002,414,0.0015561452702956677,613,434
0,M_HA_h1_1021_00030,0,0.0,575,407
0,M_HA_m3_922_00003,5211,0.008422553241010124,936,661
0,M_HA_h1_1023_00146,48354,0.04757378984651712,1200,847
0,M_P_m1_715_00098,13527,0.037575,600,600
0,M_HA_m1_721_00003,11172,0.04199336946797874,613,434
0,M_HS_m2_821_00607,1200,0.08791208791208792,150,91
0,M_HS_m1_711_04677,6768,0.7779310344827586,150,58
0,M_HS_m1_722_00805,858,0.01687315634218289,150,339
