,image_name,intersection
0,M_P_h3_1234_00050,0.008651417102121327
0,M_P_h1_1018_00434,0.06664762013599222
0,M_HS_h2_1115_01114,0.6032362459546926
0,M_P_h1_1024_00484,0.054840778978710016
0,M_P_h1_1021_00086,0.05471263203221966
0,M_HA_h1_1016_00056,0.003053737854451715
0,M_HA_m2_822_00115,0.014536908449951928
0,M_P_h3_1217_00109,0.0351000351000351
0,M_P_h1_1013_00246,0.10273818665368119
0,M_HS_h1_1016_02336,0.35735735735735735
0,M_HA_h1_1022_00010,0.025420870997127042
0,M_HA_m3_921_00176,0.0023795346148287326
0,M_P_h1_1021_00735,0.014453288646837033
0,M_P_h3_1215_00075,0.03959979635655311
0,M_HS_h3_1233_00645,0.4499104313077029
0,M_HS_h2_1116_00811,0.6552440290758048
0,M_P_h1_1019_00364,0.01811010048773563
0,M_HS_m1_712_04808,0.39528008024919487
0,M_HS_h3_1233_00521,0.31500336206369584
0,M_P_h2_1116_00241,0.03092991981880871
0,M_HS_e6_625_00376,0.53984375
0,M_HA_h1_1023_00037,0.015622786304604487
0,M_HA_h1_1023_00037,0.003471074380165289
0,M_HS_m1_712_04121,0.05959553500537107
0,M_P_h1_1026_00275,0.057515643722540276
0,M_P_h2_1111_00199,0.07891891891891892
0,M_HS_m1_713_02908,0.3525510204081633
0,M_HS_h1_1018_01645,0.287987012987013
0,M_HS_e5_515_00577,0.6468294693810949
0,M_HS_h1_1023_00003,0.6940104166666666
0,M_P_m3_922_00202,0.04355595264686174
0,M_HS_m1_711_04940,0.42892833662064433
0,M_HS_m2_815_00144,0.3871657754010695
0,M_HS_h1_1016_00988,0.41664624683492607
0,M_HA_h2_1111_00048,0.04550964187327824
0,M_HA_m3_912_00065,0.04292243430048514
0,M_HS_m1_711_05218,0.13759350163627865
0,M_P_h1_1014_00067,0.04580223448147976
0,M_HS_h2_1115_00864,0.59465737514518
0,M_HA_h1_1023_00119,0.044364801346202076
0,M_HA_h1_1021_00040,0.0526397455293068
0,M_P_m2_812_00220,0.036558297427862645
0,M_P_m1_714_00806,0.03829306841273425
0,M_HS_h1_1023_00799,0.24733475479744135
0,M_HS_m1_714_00841,0.6571969696969697
0,M_HS_h1_1021_03341,0.6342829705505761
0,M_HA_h1_1019_00041,0.0880531567954465
0,M_HS_h2_1116_01242,0.43112947658402206
0,M_P_h3_1233_00180,0.034440951471519154
0,M_P_h2_1114_00279,0.028881074537383984
0,M_HA_m2_811_00015,0.04629465184290603
0,M_HS_m2_821_03827,0.2363888888888889
0,M_HS_h1_1021_01999,0.4960360788037028
0,M_HS_m2_814_01974,0.2653263019116678
0,M_HS_m1_721_01057,0.08148275335775336
0,M_HS_m2_822_01588,0.15358078162771957
0,M_HS_h1_1016_00984,0.14453477868112014
0,M_P_h3_1213_00234,0.05553045911790307
0,M_P_h2_1124_00099,0.04415963875423335
0,M_HS_m1_713_03860,0.2839202839202839
0,M_HS_h2_1113_00951,0.0835316828157505
0,M_P_m1_711_00374,0.023883725044569343
0,M_HS_h3_1233_01160,0.5745152640264026
0,M_P_m2_813_00056,0.06621823015265638
0,M_HA_h1_1024_00169,0.09138266711100977
0,M_HS_m1_713_02665,0.332979726544083
0,M_HS_m1_713_00107,0.4289044289044289
0,M_P_m1_712_00316,0.07079231129864041
0,M_HS_h1_1019_02247,0.6220247540463345
0,M_HS_h2_1112_00457,0.34191176470588236
0,M_HA_h2_1113_00025,0.032840015723270444
0,M_HA_m1_723_00101,0.04436156528351954
0,M_HS_h1_1021_01352,0.7383792677910325
0,M_P_h1_1017_00018,0.037495487732454556
0,M_HS_m1_715_00117,0.48459653422019955
0,M_HS_h2_1121_00726,0.3157163548225001
0,M_HS_m2_814_01240,0.48379357618488056
0,M_P_m2_815_00062,0.02906876146312766
0,M_HA_m1_715_00086,0.03295400327839425
0,M_HA_h1_1010_00013,0.014817001180637545
0,M_P_h3_1213_00465,0.07000847612201325
0,M_P_m1_714_00503,0.0367694696052905
0,M_HS_e5_525_00003,0.6766137066750564
0,M_HS_m1_713_04900,0.2741750208855472
0,M_P_h1_1011_00432,0.06255642534712302
0,M_HS_h2_1116_00238,0.6344186046511628
0,M_HS_m1_713_00653,0.6406900328587075
0,M_HS_h2_1116_01341,0.1067117334620956
0,M_P_h2_1122_00223,0.032720081500569306
0,M_P_h2_1111_00300,0.04874692874692875
0,M_HS_h1_1019_00773,0.2773170376836898
0,M_P_m1_712_00154,0.04535121357551264
0,M_HS_h2_1114_01992,0.6845576688187053
0,M_P_h2_1116_00361,0.043341523341523344
0,M_HS_h1_1021_00137,0.22421777708592777
0,M_P_h1_1025_00146,0.013801035077630822
0,M_P_m3_921_00769,0.05555924474843394
0,M_HA_h1_1014_00033,0.04435064935064935
0,M_HS_m1_712_03246,0.5765740035542015
0,M_P_m2_814_00126,0.05093032731223686
0,M_HS_m2_821_01960,0.5857956085660071
0,M_P_m1_711_00161,0.03127094036184945
0,M_HA_h2_1121_00018,0.07389150943396226
0,M_P_m1_713_00733,0.09505528255528256
0,M_HS_m1_713_04511,0.3786692759295499
0,M_HS_h1_1010_00936,0.4861467612864261
0,M_P_h2_1124_00180,0.050493482696872524
0,M_P_m1_711_00271,0.05832710180536267
0,M_HS_h2_1115_01078,0.8321697343367486
0,M_HA_m1_723_00097,0.025421208477184272
0,M_HS_h3_1221_01233,0.04699815837937385
0,M_P_m1_711_00452,0.07261849976990337
0,M_P_m1_713_01022,0.04914004914004914
0,M_HS_h1_1016_01402,0.4718931475029036
0,M_HS_m2_814_01414,0.09303370786516854
0,M_HS_h1_1019_02212,0.14023045151600488
0,M_P_m2_812_00254,0.07012675316882921
0,M_P_e5_521_00119,0.049250724926400605
0,M_P_h2_1113_00392,0.023267068721614177
0,M_HS_h1_1016_00754,0.540253509387166
0,M_HS_h1_1021_01272,0.2184448645242596
0,M_P_m1_723_00239,0.04057853542389625
0,M_HS_h2_1114_01497,0.25882352941176473
0,M_P_h2_1116_00086,0.008829228341423464
0,M_HS_h1_1015_00487,0.5826994850474796
0,M_P_h1_1011_00202,0.06900869400869401
0,M_HA_m2_813_00014,0.024453103052362864
0,M_HA_h2_1112_00038,0.025863833136560408
0,M_HA_h1_1011_00036,0.036817485667878465
0,M_P_m2_824_00285,0.05345640480775616
0,M_P_h1_1021_00890,0.08964670319289628
0,M_HS_e4_423_00001,0.3447792658730159
0,M_HS_h1_1021_00826,0.607776944236059
0,M_HS_h3_1216_01025,0.163135593220339
0,M_P_h1_1021_00319,0.04688361831218974
0,M_HS_h1_1017_01292,0.5681492109038737
0,M_HS_h1_1021_00857,0.6095238095238096
0,M_HS_m3_914_00842,0.45931318681318684
0,M_HA_h1_1015_00028,0.0677319637345679
0,M_P_m1_713_00486,0.042275258355660365
0,M_P_h3_1225_00072,0.017116725250696543
0,M_HS_m1_723_01777,0.47627853881278537
0,M_HA_h1_1024_00101,0.029127312081857537
0,M_P_h1_1024_00075,0.032211419771228385
0,M_P_m1_711_00881,0.0279832003969935
0,M_P_m2_814_00259,0.03913137736667149
0,M_HS_h2_1121_00782,0.1904923599320883
0,M_HS_m1_723_00205,0.13161023123825594
0,M_P_e5_513_00107,0.017173817173817173
0,M_HS_h1_1018_00947,0.055366682855755224
0,M_P_m2_821_00374,0.04133394758394758
0,M_HS_h2_1114_01095,0.7125582094036352
0,M_HS_m2_821_01165,0.45945479641131814
0,M_HS_h3_1225_00590,0.5624027388733271
0,M_HS_h1_1023_01754,0.6177536231884058
0,M_HA_h2_1113_00075,0.06516756034900432
0,M_HS_m1_713_01167,0.5814906832298137
0,M_HS_m1_711_04152,0.4110835401157982
0,M_HS_h1_1021_01673,0.11950715655894939
0,M_HA_m3_911_00008,0.012817862311350011
0,M_HS_h1_1021_02986,0.3245819659321769
0,M_HS_m1_723_00709,0.6344907407407407
0,M_P_e6_624_00073,0.06854229389440657
0,M_HS_h3_1221_00800,0.4048560383563019
0,M_P_m1_713_00741,0.06805679372051053
0,M_HS_h2_1121_00103,0.1206896551724138
0,M_P_h2_1116_00014,0.06447691710849605
0,M_HS_h3_1233_00789,0.4631315430131998
0,M_HS_h1_1023_01399,0.4150197628458498
0,M_P_h1_1013_00272,0.0755001755001755
0,M_P_h2_1111_00016,0.027347505608375174
0,M_P_h2_1121_00154,0.04846380993169984
0,M_HS_m1_721_01081,0.11481471547301103
0,M_HA_m2_821_00287,0.020789367936152263
0,M_HS_m1_714_03901,0.32691446484549935
0,M_P_m1_711_00897,0.04906848596168985
0,M_HS_h2_1116_00087,0.5278823126924392
0,M_HS_m1_712_04007,0.4595959595959596
0,M_P_m2_814_00070,0.008085543799829514
0,M_P_m3_911_00026,0.056077467842173725
0,M_HS_h1_1015_00214,0.20038569424964936
0,M_P_h2_1122_00243,0.05936865719474415
0,M_HS_m1_711_04589,0.6497133497133497
0,M_HS_h2_1115_01871,0.4512137077582104
0,M_HS_h2_1112_00012,0.5670514343914446
0,M_HS_m3_914_00443,0.6413746035569473
0,M_HS_m1_711_00978,0.37334679454820796
0,M_P_m2_813_00047,0.04549103559004549
0,M_HS_m1_711_00262,0.17847309136420525
0,M_HS_h2_1114_00520,0.5923120089786756
0,M_HS_h1_1016_02266,0.14954721204721205
0,M_P_h2_1112_00171,0.06605281362562916
0,M_HS_h2_1115_01602,0.6116485507246376
0,M_P_m2_811_00079,0.06283481693317759
0,M_HS_m1_711_05026,0.5786368697622629
0,M_HS_e5_522_00457,0.5228150255584562
0,M_HS_m1_713_01866,0.5865435824605006
0,M_HS_m3_921_00751,0.12096774193548387
0,M_P_h1_1025_00003,0.03331029893529894
0,M_HA_m1_713_00002,0.004480268681780017
0,M_P_h1_1014_00192,0.019750976272715402
0,M_HS_h1_1021_01321,0.7159541412193292
0,M_P_h1_1012_00043,0.051810703984617026
0,M_P_h3_1212_00004,0.038902538902538905
0,M_HA_h1_1024_00122,0.031003541912632823
0,M_HS_m3_922_01646,0.5695280329426671
0,M_HS_h1_1010_00405,0.3279432624113475
0,M_HS_h2_1115_01189,0.42635046113306985
0,M_P_h2_1121_00049,0.02695445733420417
0,M_HA_h1_1012_00027,0.03422077922077922
0,M_P_m1_713_00316,0.03014941774933976
0,M_HA_m1_723_00111,0.06875428320208955
0,M_HS_h2_1116_01378,0.2618577075098814
0,M_P_h1_1016_00246,0.06207883026064844
0,M_HA_h1_1015_00037,0.018130864197530863
0,M_P_m3_922_00239,0.07038857038857038
0,M_HS_m1_713_00729,0.7005220692928334
0,M_HS_h1_1018_01546,0.5919145690312738
0,M_HS_h3_1231_00380,0.3144368858654573
0,M_HS_h3_1233_01089,0.29681881051175657
0,M_HS_h1_1019_02008,0.32837837837837835
0,M_HA_m2_823_00022,0.01373111880780049
0,M_P_m1_712_00539,0.05772852609125436
0,M_HS_m1_722_00054,0.0361858811579482
0,M_HS_h2_1114_00877,0.1038370253164557
0,M_HS_e5_525_00045,0.05649676466957452
0,M_HS_h2_1112_00598,0.3021498954911914
0,M_HS_m1_714_01328,0.4934954751131222
0,M_HS_h1_1023_00764,0.27145941451770794
0,M_HS_m1_712_03232,0.26869718163273804
0,M_P_m3_913_00278,0.06073153899240856
0,M_HS_h2_1125_01440,0.41866789819376027
0,M_HS_h2_1113_00978,0.5997830148875897
0,M_P_e6_624_00001,0.017697715717517697
0,M_HA_m3_914_00058,0.09002404596839672
0,M_HA_h2_1126_00010,0.032160335586110464
0,M_HS_h2_1121_00772,0.4635511467054969
0,M_P_m1_723_00394,0.02561508443861385
0,M_HS_h2_1121_00522,0.28823178016726403
0,M_P_m2_821_00817,0.0808711863988246
0,M_HS_h2_1115_01306,0.6624242424242425
0,M_HS_e5_523_00060,0.5625914771796996
0,M_HA_h1_1024_00159,0.03196576151121606
0,M_HA_h2_1111_00090,0.008636363636363636
0,M_HA_h1_1015_00017,0.027432098765432098
0,M_HA_h1_1025_00002,0.007493112947658402
0,M_P_m1_714_00009,0.04514215675545536
0,M_HS_h1_1016_00935,0.48581845731331974
0,M_HS_h2_1116_01197,0.2722063037249284
0,M_HS_h2_1111_00022,0.5500426803243704
0,M_HS_m1_714_03057,0.4066742081447964
0,M_HS_h2_1121_01105,0.32674772036474165
0,M_P_e5_526_00004,0.04144700746642494
0,M_P_m2_822_00493,0.056210199067341926
0,M_HS_m2_821_01629,0.13247863247863248
0,M_HS_h1_1019_01882,0.28657448706512045
0,M_P_m1_712_01017,0.06163975096013931
0,M_HS_m1_711_03466,0.6200426439232409
0,M_HS_h1_1016_00649,0.45088479595521846
0,M_HS_h1_1025_00997,0.42762951334379906
0,M_P_h3_1216_00164,0.021295333247291583
0,M_HS_h2_1116_00569,0.696877225104262
0,M_P_m1_725_00221,0.023249672782383064
0,M_P_h1_1019_00541,0.07729468599033816
0,M_HS_h2_1114_01370,0.42251267004534543
0,M_P_h1_1011_00266,0.03068745925888783
0,M_P_h2_1112_00477,0.055251995550503016
0,M_P_h3_1214_00177,0.07942089558236967
0,M_P_m1_714_00938,0.022711390635918937
0,M_HA_m2_821_00009,0.04066245833037804
0,M_P_h2_1122_00077,0.0676398323457147
0,M_HS_m1_711_04025,0.24888466320485628
0,M_P_e6_611_00026,0.04515321496453572
0,M_HA_m3_921_00006,0.05857507624654231
0,M_P_h1_1010_00186,0.019804928895837987
0,M_HS_h1_1010_00012,0.5438270562404999
0,M_P_h2_1116_00376,0.09973149213655542
0,M_HS_h2_1121_00179,0.6063420884048687
0,M_HA_m1_714_00115,0.07433537633991492
0,M_HS_h1_1021_02457,0.13178906977400334
0,M_HS_h1_1021_03494,0.4767017072988891
0,M_HS_m1_712_04949,0.6164855928200283
0,M_HS_h1_1021_02164,0.12351492321066358
0,M_HS_h2_1115_00183,0.6376470588235295
0,M_P_m1_711_01009,0.05478748762330852
0,M_P_h1_1018_00185,0.00922817824226275
0,M_P_e5_511_00008,0.06667581286870627
0,M_HS_h2_1121_00387,0.5476701988677602
0,M_P_m2_811_00107,0.029257246376811593
0,M_HA_m1_713_00132,0.06884159321824966
0,M_HA_m2_822_00180,0.03018116546183951
0,M_HA_m2_823_00053,0.03758087933103267
0,M_P_m1_713_00385,0.05384930384930385
0,M_HS_h2_1115_00044,0.1156903984129115
0,M_P_h1_1018_00124,0.03734643734643735
0,M_HS_h1_1016_00394,0.332043486272342
0,M_HS_h1_1019_01068,0.5842878318285946
0,M_P_h1_1012_00071,0.029776213559997343
0,M_HS_h1_1021_00528,0.15393073117097306
0,M_P_m1_713_00331,0.01364718463164059
0,M_HS_h3_1224_01788,0.6271201624462494
0,M_HS_m3_914_00354,0.14502923976608187
0,M_HS_m1_723_01210,0.6643476507360355
0,M_HS_h2_1121_00877,0.47389957095185126
0,M_HA_m3_922_00107,0.012515472424700866
0,M_HS_m1_722_00131,0.1697127068144745
0,M_P_e5_514_00025,0.043706293706293704
0,M_HS_m1_715_01372,0.6190909090909091
0,M_P_h3_1221_00317,0.06961480373198582
0,M_P_h1_1018_00463,0.015047670550062895
0,M_P_m1_714_00394,0.05294367794367794
0,M_HA_m1_713_00130,0.027202093397745573
0,M_HS_m2_821_00772,0.6151616839536302
0,M_P_m3_921_00478,0.04489995119570522
0,M_P_h1_1024_00312,0.03285526541340495
0,M_P_m2_823_00179,0.0697337962962963
0,M_HS_e6_622_00363,0.3029631935133755
0,M_HS_h1_1023_00600,0.3269856459330144
0,M_P_h3_1214_00205,0.043213611052807036
0,M_HS_h1_1026_00285,0.20801033591731266
0,M_HS_m1_713_01767,0.23337887067395263
0,M_HS_h1_1022_00641,0.6626242868785656
0,M_HA_m2_821_00152,0.007846520971242905
0,M_P_h1_1011_00093,0.07896152102160686
0,M_HS_h1_1019_01342,0.6323463770272281
0,M_HA_m2_823_00057,0.05441099647381481
0,M_HS_m1_715_01035,0.1268573838476137
0,M_HS_m3_922_01460,0.037040892090124976
0,M_P_h3_1213_00172,0.03496503496503497
0,M_P_h1_1012_00295,0.030191753017839974
0,M_HA_m3_912_00032,0.012928459119496855
0,M_HS_m1_723_00049,0.33345543345543344
0,M_P_h3_1221_00146,0.021040246392359067
0,M_P_h1_1023_00086,0.0634353361626089
0,M_HS_h2_1113_01638,0.6749101961867919
0,M_P_h3_1215_00203,0.06111037145519904
0,M_P_h1_1026_00016,0.026352306145052257
0,M_P_h1_1022_00297,0.02664092664092664
0,M_P_h1_1014_00230,0.036584895223638676
0,M_P_m3_913_00357,0.04670737344004671
0,M_P_m2_821_00665,0.04893943401216609
0,M_P_m1_713_00441,0.044896135805226715
0,M_P_m1_713_00961,0.01589825119236884
0,M_HS_h1_1017_00982,0.45550394070671746
0,M_HS_h3_1225_00577,0.16715045960328978
0,M_HA_h1_1011_00023,0.04443200325732899
0,M_P_h1_1010_00412,0.05956070277678318
0,M_P_h1_1019_00073,0.045396045396045394
0,M_HS_m1_723_01946,0.4732824427480916
0,M_HS_h1_1023_00041,0.5257352941176471
0,M_HS_h1_1026_00268,0.09022556390977443
0,M_HA_h2_1113_00002,0.007207154088050315
0,M_P_m2_822_00118,0.05403008329837598
0,M_HA_m2_822_00051,0.028362311408942808
0,M_HS_h3_1214_00528,0.6499385925945282
0,M_HA_m2_822_00175,0.039117943151641195
0,M_HS_e5_514_00091,0.37210885646248165
0,M_HS_m1_714_02081,0.26226600985221676
0,M_HS_m1_714_01923,0.6480153036824486
0,M_HA_m3_921_00142,0.049487644682693704
0,M_P_m1_712_00123,0.046009553623766825
0,M_P_m1_714_00648,0.03245097584720226
0,M_HA_m1_715_00038,0.039313879965637
0,M_P_m2_813_00180,0.08977226887674648
0,M_P_m1_713_00079,0.05499005499005499
0,M_HS_e6_615_00602,0.08958381071195186
0,M_HS_m1_714_01940,0.5606968902210566
0,M_HS_h1_1017_01052,0.4939331163065996
0,M_HS_m1_714_01412,0.7626629625487784
0,M_P_h1_1018_00449,0.0153678549904965
0,M_HS_m1_715_00847,0.36234504132231404
0,M_P_h2_1116_00042,0.055881676571331744
0,M_HA_m3_913_00073,0.04034075740047085
0,M_P_m3_914_00266,0.052208305866842455
0,M_HS_h2_1115_00500,0.399335232668566
0,M_P_m1_711_00991,0.02918918918918919
0,M_P_m3_913_00315,0.02876547216169858
0,M_HS_h1_1022_00514,0.48867924528301887
0,M_HS_m1_714_03214,0.3407542026351658
0,M_HA_h1_1017_00016,0.013615741717661955
0,M_P_h2_1116_00440,0.06805896805896806
0,M_P_h3_1217_00296,0.019747870215159936
0,M_HS_h2_1114_00217,0.24340068714494675
0,M_P_h1_1011_00043,0.05922223163602474
0,M_HS_m1_722_00237,0.3829032258064516
0,M_P_m1_713_00161,0.05590099104250048
0,M_HS_m1_715_01215,0.27107007575757575
0,M_P_h2_1115_00264,0.03302453250986447
0,M_HS_h1_1019_00282,0.4779106663412253
0,M_HS_h1_1021_01828,0.519269880008135
0,M_P_m3_914_00189,0.049436371044411245
0,M_HS_h1_1019_01267,0.22031484257871065
0,M_HA_m1_724_00011,0.014357440444396966
0,M_HS_h1_1019_01522,0.7048040455120101
0,M_P_h1_1019_00146,0.06261778106438301
0,M_HS_h1_1015_01813,0.19996438746438747
0,M_P_m2_812_00179,0.045398192187183016
0,M_HS_h2_1116_00821,0.45189469956321565
0,M_HS_h1_1017_01126,0.36094071869993133
0,M_HA_m1_713_00191,0.013627376425855514
0,M_HA_m1_713_00072,0.0054083196186368535
0,M_P_h2_1112_00553,0.05012964563526361
0,M_HS_m1_713_02946,0.4921875
0,M_P_m2_822_00478,0.07101243699181843
0,M_HS_m2_821_02082,0.5410880366925723
0,M_HS_h1_1015_00536,0.3823953823953824
0,M_HA_m1_723_00057,0.009967073062205215
0,M_HS_m2_821_01017,0.6550051072522982
0,M_P_e6_614_00013,0.055802070727443864
0,M_HS_m1_711_00529,0.35079365079365077
0,M_HS_m1_713_00417,0.5986666666666667
0,M_HS_h1_1016_02492,0.17729240456513184
0,M_HA_h2_1111_00033,0.024207988980716254
0,M_HA_m2_822_00018,0.013518970167816129
0,M_P_h3_1215_00063,0.04114050625678533
0,M_HS_m1_713_04157,0.5082720588235294
0,M_P_m1_714_00407,0.056133056133056136
0,M_HS_h1_1021_03722,0.254083711396898
0,M_P_m1_713_00183,0.06782957019923845
0,M_P_h3_1224_00103,0.02002991133425916
0,M_HA_m3_921_00103,0.003119022194224431
0,M_HS_m1_714_01310,0.5965299684542587
0,M_HS_h1_1023_01357,0.3689064558629776
0,M_HA_h1_1021_00019,0.021829416636204614
0,M_P_m3_914_00026,0.05037593984962406
0,M_HS_m1_721_00873,0.3233160621761658
0,M_HA_m1_712_00036,0.09529083654705828
0,M_P_m1_712_00442,0.0463861233923895
0,M_HA_m3_912_00015,0.03185732573024555
0,M_P_m3_921_00354,0.05429217764019526
0,M_HS_m1_711_05081,0.23772609819121446
0,M_HS_h1_1019_01736,0.642084942084942
0,M_P_m2_823_00210,0.108254794821959
0,M_HA_h1_1016_00041,0.009622731750632147
0,M_HA_h1_1014_00054,0.060747737111373476
0,M_P_h1_1011_00313,0.04876022267326615
0,M_HS_h1_1021_02649,0.5283783783783784
0,M_HS_h1_1017_01429,0.43213710605014954
0,M_HS_h2_1115_00520,0.44542124542124545
0,M_HA_m2_814_00020,0.026274393095531652
0,M_P_h1_1014_00069,0.03553203553203553
0,M_HA_m2_821_00300,0.010221922273923836
0,M_HS_m1_721_00593,0.7449706248887307
0,M_HS_m2_821_01807,0.24696969696969698
0,M_P_m2_822_00162,0.06479717194002908
0,M_P_m1_712_00459,0.06383267689800354
0,M_P_h2_1113_00378,0.01494857689547955
0,M_P_h3_1216_00156,0.04057721221900326
0,M_HS_h2_1112_00793,0.3915824915824916
0,M_P_m3_911_00079,0.03937159997966343
0,M_HA_m3_922_00103,0.02758743436860372
0,M_P_h1_1021_00740,0.04577783525151946
0,M_HA_h1_1021_00109,0.02233407036735327
0,M_HA_m1_713_00050,0.1314049923812984
0,M_P_m3_913_00088,0.05808793868495361
0,M_P_m3_913_00060,0.08080270149235666
0,M_P_m1_714_01006,0.01597756342157821
0,M_P_h2_1115_00291,0.13414490477125465
0,M_HS_m1_711_03681,0.07297782934110557
0,M_HA_m2_823_00002,0.04807570396154866
0,M_HS_h1_1016_02693,0.022828097778256732
0,M_HA_m1_711_00140,0.08851439896195781
0,M_HS_m1_714_02289,0.7078026643244034
0,M_P_e5_515_00002,0.01482673896467
0,M_P_m1_715_00485,0.013406413406413407
0,M_HA_h1_1023_00116,0.024676850763807285
0,M_HS_m1_712_01606,0.24297480620155038
0,M_HA_h1_1015_00058,0.02202716049382716
0,M_HA_m1_714_00068,0.022677095631641084
0,M_P_m2_821_00436,0.03782523782523783
0,M_HS_h1_1018_00594,0.26724077784090344
0,M_P_m1_711_00455,0.06191646191646192
0,M_P_h1_1016_00566,0.011177045753396946
0,M_HA_m3_913_00091,0.011412146226415095
0,M_HS_m1_723_01614,0.6444444444444445
0,M_P_h1_1023_00235,0.05664037242984611
0,M_P_h1_1025_00240,0.033804964839447595
0,M_P_m3_913_00312,0.053097240597240594
0,M_HS_h3_1221_01346,0.41069777560232773
0,M_P_m1_713_00725,0.06373753432576962
0,M_HS_h1_1011_00285,0.30156758355516117
0,M_HS_h2_1126_00263,0.10908084163898117
0,M_HS_m2_813_00079,0.455979493246574
0,M_P_h3_1222_00158,0.020533520533520533
0,M_HA_h2_1111_00056,0.0004952830188679245
0,M_P_m2_821_00852,0.04516501922668617
0,M_P_h1_1017_00214,0.05519522107199833
0,M_HS_h2_1115_01691,0.3178869323447637
0,M_P_h2_1128_00114,0.05673785673785674
0,M_HA_m1_715_00030,0.40130843211809436
0,M_HS_m1_714_00217,0.08496528395940894
0,M_P_m2_813_00114,0.09180556477853775
0,M_P_h1_1023_00517,0.03613238907356554
0,M_P_m1_713_00447,0.04187946884576098
0,M_HS_m1_715_00124,0.2981395348837209
0,M_HS_h1_1016_01269,0.4609018264840183
0,M_HS_h1_1024_02482,0.49404335210786826
0,M_HA_m2_821_00078,0.01728649403852757
0,M_HS_m2_815_00249,0.36579545454545453
0,M_HS_h1_1022_00132,0.4276315789473684
0,M_P_m3_914_00152,0.04571167361865036
0,M_HA_h1_1016_00060,0.010211384607519873
0,M_HA_m1_712_00032,0.08686753593385088
0,M_HS_e5_524_00430,0.6854005167958657
0,M_HS_h2_1113_01678,0.3393719806763285
0,M_P_h3_1233_00179,0.02678249123746754
0,M_P_h2_1116_00023,0.04963369346930991
0,M_P_m2_822_00120,0.05063262072607867
0,M_P_h2_1125_00417,0.01729773604773605
0,M_P_h2_1128_00075,0.04668304668304668
0,M_P_m1_713_00972,0.0577980577980578
0,M_P_h1_1014_00438,0.06948144316565369
0,M_HS_h2_1116_00807,0.2660753880266075
0,M_HS_h1_1018_01144,0.21236451224407868
0,M_P_h3_1213_00118,0.12666261398176293
0,M_HA_h1_1015_00019,0.02361604938271605
0,M_HS_m1_714_04397,0.35165289256198345
0,M_P_h2_1122_00074,0.02247161166080085
0,M_HS_m1_714_04146,0.14916013437849945
0,M_P_m3_922_00119,0.053296172699157776
0,M_HS_m1_724_00402,0.23644444444444446
0,M_P_h1_1021_00474,0.03775585958214021
0,M_P_h1_1016_00354,0.09084753288560804
0,M_HS_h1_1016_00321,0.4366841942468296
0,M_HS_m1_721_00802,0.7563983965464076
0,M_HS_m1_712_04001,0.19588477366255144
0,M_HA_m3_914_00061,0.00965925925925926
0,M_P_h1_1010_00100,0.021456199674021455
0,M_HS_h1_1021_01411,0.6333394428152492
0,M_P_h2_1113_00385,0.04983542719391776
0,M_HS_m1_712_02336,0.2769607843137255
0,M_HA_m1_714_00052,0.017134986225895318
0,M_P_h3_1224_00285,0.012285012285012284
0,M_HS_m1_715_01174,0.4358747044917258
0,M_P_h2_1114_00468,0.013441248735366382
0,M_P_h1_1012_00135,0.05211501427717644
0,M_HS_h2_1121_01203,0.25826446280991733
0,M_HS_m1_712_03100,0.6573150310148824
0,M_HS_h2_1121_00027,0.2798507462686567
0,M_HA_m2_813_00017,0.007687361819248297
0,M_P_h1_1021_00894,0.02702702702702703
0,M_P_h1_1021_00572,0.04841024643004841
0,M_HS_h1_1014_00611,0.4692028985507246
0,M_HS_e5_522_00191,0.276240155984908
0,M_P_h1_1013_00070,0.04844863136320423
0,M_HS_h1_1023_01858,0.049425386675883524
0,M_HA_m1_715_00058,0.024501960401118832
0,M_HS_h2_1124_00202,0.4025914459350992
0,M_P_h1_1015_00251,0.03490388784506432
0,M_P_h2_1114_00341,0.030074655074655076
0,M_HS_h1_1021_00242,0.3589248820800686
0,M_HS_e4_416_00279,0.43265220249835634
0,M_HA_h1_1015_00042,0.006263255567338282
0,M_P_m1_711_00788,0.045771169482509685
0,M_P_m2_821_00874,0.0146843386280006
0,M_P_h1_1011_00081,0.05832278559551287
0,M_HA_m1_711_00174,0.015237221943416996
0,M_HA_m2_822_00119,0.04320287173751174
0,M_HS_h2_1121_01117,0.37619355882828936
0,M_P_h3_1216_00173,0.08094963650519206
0,M_HA_m2_821_00082,0.012461868937038382
0,M_HA_m2_821_00034,0.023545941423254675
0,M_P_m3_913_00351,0.031768003598989514
0,M_P_h1_1018_00172,0.061964683460010564
0,M_P_h1_1023_00226,0.05174447174447174
0,M_P_m1_712_00494,0.049343738462909445
0,M_HS_m1_714_00271,0.5148039477193919
0,M_P_h3_1234_00005,0.016972714341135394
0,M_P_h2_1116_00219,0.06610920526014866
0,M_HS_m1_712_04942,0.5465877612692017
0,M_HS_h1_1021_02352,0.5689170182841069
0,M_HA_h2_1112_00078,0.008440574576938214
0,M_HA_m1_713_00122,0.0364284770836085
0,M_HS_m2_822_00586,0.544179389312977
0,M_HS_h1_1018_01747,0.3401454056695992
0,M_HS_m3_922_00605,0.5571965811965812
0,M_HS_m3_921_02014,0.55125
0,M_P_m2_811_00111,0.06959428279225234
0,M_P_h2_1112_00431,0.043899195275342064
0,M_HS_h1_1018_01428,0.5602297008547008
